userId,movieId,rating,timestamp
1,1,4.556427223949481,1601860221.3189547
1,163,4.309998794681203,1601860221.319952
1,356,5.0,1601860221.319952
1,552,3.858033469054126,1601860221.3209488
1,733,4.342544332121101,1601860221.3209488
1,1023,4.15914037420877,1601860221.3219461
1,1073,4.569680188781736,1601860221.3229434
1,1198,5.0,1601860221.3229434
1,1226,4.411168226685384,1601860221.3239408
1,1298,4.849675122561201,1601860221.3239408
1,1573,4.32342903759014,1601860221.3249385
1,1793,4.66717114772326,1601860221.3249385
1,2018,4.295147315575815,1601860221.3259356
1,2094,3.6705995403670277,1601860221.3259356
1,2161,4.361670901718024,1601860221.3269336
1,2366,4.2970079197237565,1601860221.3279307
1,2478,3.724717457649201,1601860221.3279307
1,2617,3.811419643614166,1601860221.328928
1,2716,4.477966369880525,1601860221.328928
1,2948,4.601162559856051,1601860221.3299253
1,3052,4.302491669664569,1601860221.3299253
1,3386,4.749350794068912,1601860221.3309221
1,3617,3.8654746666154978,1601860221.3319197
1,4006,4.365126891926722,1601860221.332917
2,58559,4.199973922372568,1601860221.332917
2,89774,3.1758554020052983,1601860221.333914
2,131724,3.8461538461538463,1601860221.333914
3,1263,2.776242495952048,1601860221.3349116
3,2288,2.972298160347399,1601860221.3349116
3,5746,2.375,1601860221.3359094
4,21,3.4966963939440747,1601860221.3359094
4,171,4.076820330089311,1601860221.3369062
4,296,4.141287206033896,1601860221.3379035
4,450,3.2815290672264057,1601860221.3379035
4,595,3.3878249604808373,1601860221.338901
4,902,3.8080731085352886,1601860221.338901
4,1025,3.3352292718168033,1601860221.3398986
4,1094,3.285348783418172,1601860221.3398986
4,1203,3.8434553262622004,1601860221.340896
4,1282,3.342711286381055,1601860221.341893
4,1580,3.248285903065769,1601860221.341893
4,1860,2.9886519261454687,1601860221.3428903
4,1966,3.1341389192665567,1601860221.3428903
4,2186,3.6271019715815593,1601860221.343888
4,2406,3.3334300767171863,1601860221.343888
4,2763,3.580708623961978,1601860221.344885
4,2997,3.737392329834164,1601860221.344885
4,3255,3.390866206526802,1601860221.3458822
4,3591,2.835836840249725,1601860221.34688
4,4020,3.007080387478297,1601860221.34688
4,4226,3.9095313723566125,1601860221.3478768
4,4741,3.9334410367714105,1601860221.3478768
5,39,3.1776421739286143,1601860221.3488743
5,265,3.629944008245872,1601860221.3488743
5,364,3.9470627101890723,1601860221.3498716
5,534,3.736240769901619,1601860221.3498716
6,2,3.7031660244062174,1601860221.3508692
6,15,3.0115869652345153,1601860221.351867
6,31,3.3289700142098932,1601860221.351867
6,54,2.8881658996115265,1601860221.3528636
6,88,3.6002615086919767,1601860221.3528636
6,112,3.838192577165477,1601860221.3538616
6,153,3.4591857360182385,1601860221.354859
6,174,2.48832098606002,1601860221.354859
6,196,3.0188832286659424,1601860221.3558557
