userId,movieId,rating,timestamp
1,1,4.602487165377057,1601874009.2583268
1,163,4.034220791877782,1601874009.2583268
1,356,5.0,1601874009.2593234
1,552,4.03058688308461,1601874009.2593234
1,733,4.37154172348272,1601874009.2603207
1,1023,4.213860812523835,1601874009.2613182
1,1073,4.640611328290581,1601874009.2613182
1,1198,5.0,1601874009.2623155
1,1226,3.6089213468822785,1601874009.2633133
1,1298,4.737727636566337,1601874009.2633133
1,1573,4.322770017178964,1601874009.2643106
1,1793,4.075325126118736,1601874009.2653074
1,2018,4.279847540379132,1601874009.2653074
1,2094,4.041318633665131,1601874009.2663047
1,2161,4.295470552218579,1601874009.2663047
1,2366,4.548390266707372,1601874009.2673025
1,2478,4.257698956846815,1601874009.2682996
1,2617,3.7458239374184834,1601874009.2682996
1,2716,4.614573517324232,1601874009.2692974
1,2948,4.424134115674949,1601874009.270294
1,3052,4.574957903855327,1601874009.270294
1,3386,4.640894170066719,1601874009.2712917
1,3617,3.7857156706697808,1601874009.2712917
1,4006,4.409069595344405,1601874009.272289
2,58559,4.069361456339851,1601874009.2732866
2,89774,3.645113638241969,1601874009.2732866
2,131724,3.8461538461538463,1601874009.274284
3,1263,2.685790723000002,1601874009.274284
3,2288,2.784809031524509,1601874009.275281
3,5746,2.375,1601874009.276278
4,21,3.4815674524201263,1601874009.276278
4,171,3.8235970790144176,1601874009.2772753
4,296,4.032366402383374,1601874009.2782729
4,450,3.30284933278586,1601874009.2782729
4,595,3.341135790530719,1601874009.2792702
4,902,3.8236578885099055,1601874009.2792702
4,1025,3.5040074411758386,1601874009.2802675
4,1094,3.2892751044811495,1601874009.2812648
4,1203,3.961917128775273,1601874009.2812648
4,1282,3.6843316769124175,1601874009.282262
4,1580,3.379372718920136,1601874009.2832599
4,1860,2.0998531962610465,1601874009.2832599
4,1966,3.1712820650277567,1601874009.284257
4,2186,3.423697414118329,1601874009.284257
4,2406,3.5479434185478373,1601874009.2852547
4,2763,3.443975475603233,1601874009.2862515
4,2997,3.763516457751766,1601874009.2862515
4,3255,3.5066435346806877,1601874009.2872488
4,3591,2.8249059013834352,1601874009.2882462
4,4020,3.0584046716004005,1601874009.2882462
4,4226,3.830184492058331,1601874009.2892435
4,4741,3.820559427258553,1601874009.2892435
5,39,3.5619384244479897,1601874009.2902408
5,265,3.916014558668497,1601874009.291238
5,364,3.840712652000209,1601874009.291238
5,534,3.8368981507496116,1601874009.2922356
6,2,3.657915399117187,1601874009.2922356
6,15,3.283110237947125,1601874009.293233
6,31,3.449864638020379,1601874009.29423
6,54,1.79854680488659,1601874009.29423
6,88,3.231418117241753,1601874009.2952273
6,112,3.668844366129233,1601874009.2962255
6,153,3.076050780751129,1601874009.2962255
6,174,2.9106255386077677,1601874009.2972221
6,196,2.8976243216111928,1601874009.2982194
6,217,2.8441312585242464,1601874009.2982194
6,237,3.336927619114057,1601874009.299217
6,256,2.9378553949395814,1601874009.299217
6,273,3.009629507370908,1601874009.3002145
6,292,3.68461370194308,1601874009.3012114
6,315,3.1125831618013713,1601874009.3012114
6,337,3.99768787648177,1601874009.3022087
6,351,3.2172956724181017,1601874009.3032062
6,361,3.374847700702868,1601874009.3032062
6,378,2.853643560809749,1601874009.304204
6,419,2.7224028126567967,1601874009.304204
6,455,2.5670001933534796,1601874009.3052008
6,477,3.4356079209452934,1601874009.3061984
6,502,2.884015945710019,1601874009.3061984
6,531,3.365123491579277,1601874009.307196
6,552,3.3378674586243244,1601874009.308193
6,594,3.8324993984617004,1601874009.308193
6,637,3.212867615968157,1601874009.30919
6,709,3.0248328956767603,1601874009.3101876
6,783,3.5388402830336263,1601874009.3101876
6,839,2.8935277952795087,1601874009.311185
6,981,2.9678453499213777,1601874009.311185
6,1064,3.4697733135916096,1601874009.3121822
7,356,3.5936091872269342,1601874009.3131795
7,648,2.9537175039697967,1601874009.3131795
7,1219,3.888379174078215,1601874009.314177
7,1784,3.263645000809533,1601874009.315174
7,2671,3.2352461671735857,1601874009.315174
7,3578,3.30505032772578,1601874009.3161714
7,4306,3.53449754490436,1601874009.3161714
7,4993,3.595851741511585,1601874009.3171694
7,5816,3.0461450374871246,1601874009.3181667
