userId,movieId,rating,timestamp
1,1,4.420993227990971,1601873822.4664822
1,163,4.209302325581396,1601873822.4724658
1,356,4.382141142582815,1601873822.4824388
1,552,4.288797533401849,1601873822.489421
1,733,4.3131086142322115,1601873822.4983964
1,1023,4.723290598290598,1601873822.5053778
1,1073,4.383501259445844,1601873822.5103645
1,1198,4.330590513068728,1601873822.5193408
1,1226,4.586666666666664,1601873822.527319
1,1298,4.686274509803921,1601873822.533303
1,1573,4.347394540942928,1601873822.541282
1,1793,4.383647798742137,1601873822.552253
1,2018,4.774456521739129,1601873822.559234
1,2094,4.330590513068728,1601873822.5682101
1,2161,4.298143236074272,1601873822.5741942
1,2366,4.220622568093386,1601873822.581175
1,2478,4.373333333333337,1601873822.5881565
1,2617,4.192928377153219,1601873822.595138
1,2716,4.330590513068728,1601873822.6041138
1,2948,4.3131086142322115,1601873822.6130898
1,3052,4.301040832666133,1601873822.6200712
1,3386,4.309404163675519,1601873822.6270525
1,3617,4.383647798742137,1601873822.6390212
1,4006,4.40859404447795,1601873822.6460018
2,58559,3.791111111111111,1601873822.6549778
2,89774,3.723684210526317,1601873822.6649518
2,131724,4.104166666666668,1601873822.675922
3,1263,0.8125000000000002,1601873822.6858954
3,2288,4.228606356968214,1601873822.6928766
3,5746,4.598684210526315,1601873822.698861
4,21,3.7197290431837406,1601873822.7068393
4,171,3.590214067278286,1601873822.716813
4,296,3.6416284403669708,1601873822.7257886
4,450,3.590214067278286,1601873822.7357621
4,595,3.900930487137384,1601873822.7427433
4,902,3.407407407407405,1601873822.7497249
4,1025,3.99290780141844,1601873822.756706
4,1094,3.520994700366898,1601873822.7636874
4,1203,3.637820512820511,1601873822.7736611
4,1282,3.99290780141844,1601873822.779645
4,1580,3.6174724342663276,1601873822.7876234
4,1860,3.637820512820511,1601873822.7975967
4,1966,3.653295128939828,1601873822.8095648
4,2186,3.6411192214111927,1601873822.8175442
4,2406,3.615958936070929,1601873822.824525
4,2763,3.3333333333333335,1601873822.830509
4,2997,3.625116279069768,1601873822.8384883
4,3255,3.590214067278286,1601873822.8484614
4,3591,3.590214067278286,1601873822.8584342
4,4020,3.6896551724137945,1601873822.866413
4,4226,3.6510172143974984,1601873822.8733943
4,4741,3.473401659346023,1601873822.8823702
5,39,3.0769230769230775,1601873822.8903491
5,265,3.5694444444444446,1601873822.8973308
5,364,4.297131147540983,1601873822.904312
5,534,3.6136363636363646,1601873822.9112933
6,2,3.3956416464891066,1601873822.917277
6,15,3.5745780227351016,1601873822.9252555
6,31,3.56060606060606,1601873822.9352293
6,54,3.3821770334928214,1601873822.942211
6,88,3.3783185840707968,1601873822.9531813
6,112,3.428614548747358,1601873822.9621577
6,153,3.428614548747358,1601873822.9711332
6,174,3.3783185840707968,1601873822.983101
6,196,3.140845070422536,1601873822.9890852
6,217,3.4769484083424818,1601873822.9980626
6,237,3.476786645800728,1601873823.0070376
6,256,3.44262295081967,1601873823.0160134
6,273,3.657099697885198,1601873823.0229948
6,292,3.6231792273590857,1601873823.0309737
6,315,3.6231792273590857,1601873823.0389519
6,337,3.56060606060606,1601873823.0489259
6,351,3.5130039011703507,1601873823.0588987
6,361,3.5130039011703507,1601873823.068872
6,378,3.476786645800728,1601873823.0768507
6,419,3.3783185840707968,1601873823.089817
6,455,3.5121424716675644,1601873823.0967975
6,477,3.5605095541401286,1601873823.1037786
6,502,3.4784482758620694,1601873823.1097627
6,531,3.61419068736142,1601873823.1167443
6,552,3.5745780227351016,1601873823.1247232
6,594,3.774513860157219,1601873823.1307068
6,637,3.3783185840707968,1601873823.1426752
6,709,3.586977648202137,1601873823.149656
6,783,3.6373110995310065,1601873823.1566374
6,839,3.4559386973180093,1601873823.1646173
6,981,3.56060606060606,1601873823.1745894
6,1064,3.6018970968669155,1601873823.1815708
7,356,2.840185676392574,1601873823.1905472
7,648,3.156457276628951,1601873823.1985257
7,1219,3.535714285714286,1601873823.2055068
7,1784,2.840185676392574,1601873823.214483
7,2671,2.716968011126565,1601873823.2234592
7,3578,3.2199170124481333,1601873823.232435
7,4306,2.8859893943622668,1601873823.2394164
7,4993,3.1450079239302697,1601873823.2463977
7,5816,3.1450079239302697,1601873823.253379
7,7143,3.2199170124481333,1601873823.2633526
7,8665,3.32841691248771,1601873823.271331
7,8957,3.2096069868995634,1601873823.2783122
7,31878,3.1584481508339377,1601873823.2872887
7,34319,3.32841691248771,1601873823.295267
7,48783,3.1291493775933628,1601873823.3052406
8,32,3.654353562005277,1601873823.3122218
8,186,3.3501400560224095,1601873823.3211977
8,317,3.568627450980392,1601873823.328179
8,440,3.3501400560224095,1601873823.336158
8,592,3.693877551020408,1601873823.3441365
9,1037,1.7619047619047619,1601873823.351118
9,2877,3.261904761904762,1601873823.3551073
9,5445,2.2,1601873823.3620884
9,5893,2.941176470588235,1601873823.3700671
10,356,3.240496705524583,1601873823.3790433
10,2571,3.4745762711864403,1601873823.3870218
10,4993,3.2138508371385095,1601873823.3950005
10,6377,3.4633663366336633,1601873823.4009843
10,7451,3.228070175438597,1601873823.412953
10,8970,3.1006711409395984,1601873823.4229257
10,47099,3.1006711409395984,1601873823.4329
10,58559,3.2308970099667813,1601873823.4418752
10,68954,3.2331240188383052,1601873823.44786
10,72737,3.575242718446602,1601873823.4548407
10,81847,3.4984848484848463,1601873823.4608245
10,92259,3.170138888888888,1601873823.4707978
10,103335,3.4633663366336633,1601873823.4767818
10,109853,3.240496705524583,1601873823.4867558
11,10,3.5485933503836313,1601873823.494734
11,292,3.7448979591836737,1601873823.5027127
11,466,3.614754098360655,1601873823.511689
11,736,3.6435218324982106,1601873823.51867
11,1438,3.60958904109589,1601873823.5266485
11,1687,3.60958904109589,1601873823.5346284
11,2002,3.703395259449071,1601873823.5436034
12,543,4.40928270042194,1601873823.5495887
12,2100,4.474206349206349,1601873823.557567
12,5620,4.573333333333332,1601873823.5655446
13,1590,4.000000000000001,1601873823.5725265
13,3513,3.289473684210526,1601873823.5815027
13,3897,3.285714285714286,1601873823.5914755
14,32,3.758620689655173,1601873823.5984573
14,266,3.580487804878049,1601873823.6054385
14,367,3.5,1601873823.613417
14,508,3.6799999999999993,1601873823.6233902
14,592,3.511627906976744,1601873823.6313705
15,260,3.4364575059571107,1601873823.6393476
15,596,2.8021276595744684,1601873823.6463292
15,1265,3.244755244755245,1601873823.6543076
15,2081,2.996131087847064,1601873823.6612895
15,3147,3.7296587926509193,1601873823.6702652
15,3994,3.556750298685784,1601873823.6782436
15,5445,3.216835016835018,1601873823.685225
15,8360,2.996131087847064,1601873823.6922064
15,59315,3.4364575059571107,1601873823.7001848
15,72998,3.4364575059571107,1601873823.7091613
15,97938,3.7297650130548314,1601873823.719134
15,112556,3.7296587926509193,1601873823.7281103
15,134130,3.513502779984116,1601873823.7380836
16,50,3.7345971563981037,1601873823.745065
16,541,3.6907894736842115,1601873823.753044
16,913,3.7515723270440247,1601873823.7590282
16,1197,3.667192429022081,1601873823.7660096
16,1222,3.6576872536136666,1601873823.7749856
16,1299,3.6576872536136666,1601873823.7849674
16,2641,3.517857142857143,1601873823.7909424
16,3429,3.777955271565495,1601873823.7979236
16,5618,3.8399638336347195,1601873823.8039076
16,48394,3.78462192013594,1601873823.8108892
17,50,4.19895287958115,1601873823.8178704
17,527,4.264819587628867,1601873823.827844
17,904,4.19895287958115,1601873823.8348253
17,1197,4.256435643564355,1601873823.8418064
17,1234,4.27946127946128,1601873823.8497856
17,1405,4.343495934959349,1601873823.8567667
17,2571,4.227409638554216,1601873823.8637478
17,3681,4.199999999999998,1601873823.8717265
17,6016,4.239623552123554,1601873823.8797057
17,48516,4.214005235602095,1601873823.8886812
17,81932,4.1260162601626025,1601873823.8986545
18,50,3.9301563287947543,1601873823.9066336
